21
# x y z
-15	0	0
-13.5	0	0
-12	0	0
-10.5	0	0
-9	0	0
-7.5	0	0
-6	0	0
-4.5	0	0
-3	0	0
-1.5	0	0
0	0	0
1.5	0	0
3	0	0
4.5	0	0
6	0	0
7.5	0	0
9	0	0
10.5	0	0
12	0	0
13.5	0	0
15	0	0
171
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	1.00003016623169e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.30693188518525e+01	0.00000000000000e+00	1
2	3	4	5	1.00003022248619e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.30952716651078e+01	0.00000000000000e+00	1
3	4	5	6	1.00003025910744e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.31400251181993e+01	0.00000000000000e+00	1
4	5	6	7	1.00003005021080e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.24388928067955e+01	0.00000000000000e+00	1
5	6	7	8	1.00002966309130e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.55152257397493e+01	0.00000000000000e+00	1
6	7	8	9	1.00002948382861e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.39689543702171e+01	0.00000000000000e+00	1
7	8	9	10	1.00002951087006e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.52759788165245e+01	0.00000000000000e+00	1
8	9	10	11	1.00002967803031e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.55915277389682e+01	0.00000000000000e+00	1
9	10	11	12	1.00002982894698e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.62563982598536e+01	0.00000000000000e+00	1
10	11	12	13	1.00003073965449e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.07191567287770e+01	0.00000000000000e+00	1
11	12	13	14	1.00003227409940e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	8.88555810131491e+01	0.00000000000000e+00	1
12	13	14	15	1.00003127104806e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.01642784788633e+01	0.00000000000000e+00	1
13	14	15	16	1.00003058620733e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.19241070765376e+01	0.00000000000000e+00	1
14	15	16	17	1.00003021462014e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.46885510339018e+01	0.00000000000000e+00	1
15	16	17	18	1.00002995283225e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.59995800398930e+01	0.00000000000000e+00	1
16	17	18	19	1.00002990117829e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.29600100583908e+01	0.00000000000000e+00	1
17	18	19	20	1.00003000044109e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.35870990761711e+01	0.00000000000000e+00	1
18	19	20	21	1.00003001686343e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	0.00000000000000e+00	9.47439686907579e+01	0.00000000000000e+00	1
1	2	4	5	1.00013301741252e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.58562982505169e+01	0.00000000000000e+00	1
2	3	5	6	1.00013278039679e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.41391801838979e+01	0.00000000000000e+00	1
3	4	6	7	1.00012934677668e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.62747670172358e+01	0.00000000000000e+00	1
4	5	7	8	1.00012327519153e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	9.17424573799112e+01	0.00000000000000e+00	1
5	6	8	9	1.00011837499682e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	9.42853857337168e+01	0.00000000000000e+00	1
6	7	9	10	1.00011700306186e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	9.62948770202736e+01	0.00000000000000e+00	1
7	8	10	11	1.00011914928811e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	9.61217875202385e+01	0.00000000000000e+00	1
8	9	11	12	1.00012469927145e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	9.08055221416712e+01	0.00000000000000e+00	1
9	10	12	13	1.00014033059928e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.07127439084914e+01	0.00000000000000e+00	1
10	11	13	14	1.00016330631829e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	6.73473246982878e+01	0.00000000000000e+00	1
11	12	14	15	1.00017053100326e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	6.60839520728119e+01	0.00000000000000e+00	1
12	13	15	16	1.00015985171007e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	7.07568693138959e+01	0.00000000000000e+00	1
13	14	16	17	1.00014697145682e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	7.80896344197683e+01	0.00000000000000e+00	1
14	15	17	18	1.00013754468345e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.14383712415392e+01	0.00000000000000e+00	1
15	16	18	19	1.00013155463321e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.71125578986483e+01	0.00000000000000e+00	1
16	17	19	20	1.00012992005682e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.61931742888573e+01	0.00000000000000e+00	1
17	18	20	21	1.00013039246277e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	0.00000000000000e+00	8.71451626046596e+01	0.00000000000000e+00	1
1	2	5	6	1.00035075796122e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	8.06021904504126e+01	0.00000000000000e+00	1
2	3	6	7	1.00033697335433e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	8.42147919872141e+01	0.00000000000000e+00	1
3	4	7	8	1.00031506160371e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	9.07463717923549e+01	0.00000000000000e+00	1
4	5	8	9	1.00029303778413e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	9.64788928936187e+01	0.00000000000000e+00	1
5	6	9	10	1.00027994031363e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	1.01472410282448e+02	0.00000000000000e+00	1
6	7	10	11	1.00028145458921e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	1.01727299253116e+02	0.00000000000000e+00	1
7	8	11	12	1.00030043579050e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	9.32622587875382e+01	0.00000000000000e+00	1
8	9	12	13	1.00036569737037e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	7.65204547559955e+01	0.00000000000000e+00	1
9	10	13	14	1.00046330740010e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	6.13749775656853e+01	0.00000000000000e+00	1
10	11	14	15	1.00051390054548e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	5.53722968574347e+01	0.00000000000000e+00	1
11	12	15	16	1.00052758449566e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	5.37313605011049e+01	0.00000000000000e+00	1
12	13	16	17	1.00048484197113e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	5.90127553397880e+01	0.00000000000000e+00	1
13	14	17	18	1.00041938611907e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	6.67126881018734e+01	0.00000000000000e+00	1
14	15	18	19	1.00037643767494e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	7.52153764539681e+01	0.00000000000000e+00	1
15	16	19	20	1.00035008639803e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	7.93656403665342e+01	0.00000000000000e+00	1
16	17	20	21	1.00034107454229e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+02	0.00000000000000e+00	8.27894931121128e+01	0.00000000000000e+00	1
1	2	6	7	1.00069514630701e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.65486677646163e+02	0.00000000000000e+00	8.02812552685934e+01	0.00000000000000e+00	1
2	3	7	8	1.00064846822993e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.65486677646163e+02	0.00000000000000e+00	8.53087641697109e+01	0.00000000000000e+00	1
3	4	8	9	1.00060279667041e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.65486677646163e+02	0.00000000000000e+00	9.28097245662146e+01	0.00000000000000e+00	1
4	5	9	10	1.00056529149543e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.65486677646163e+02	0.00000000000000e+00	1.00001335663823e+02	0.00000000000000e+00	1
5	6	10	11	1.00055066172557e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.65486677646163e+02	0.00000000000000e+00	1.04198910117230e+02	0.00000000000000e+00	1
6	7	11	12	1.00058016378660e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.65486677646163e+02	0.00000000000000e+00	9.83251396901370e+01	0.00000000000000e+00	1
